item_id,sku,title,price,score,treatment,word_count,title_coverage_pct,aspect_hits,aspect_total,has_bullets,has_heading,has_schema,keyword_in_intro,is_duplicate,dup_group_size,issues
256446183347,MCN-MMEBLBCC10O-10OZ-3,"GEAR AID Revivex Cleaner & Conditioner for BCD SCUBA and Dive Equipment 10 fl oz",17.88,90,ok,297,100,1,3,yes,yes,yes,yes,no,1,
256446183378,SON-FOLDINGSLUICEBOX-SLV,"Aluminum Folding Sluice Box for Gold Prospecting Carpet Miners Moss",136.79,93,ok,266,100,1,2,yes,yes,yes,yes,no,1,
256446183403,SON-ICE-TEMPERED-SCISSOR-SP102-4PK,"4 Pack Universal Tool Tempered Steel Salon Hairdressing Barber Scissor 5.5 inch",15.78,73,copy_rewrite,146,56,2,6,yes,yes,yes,yes,no,1,"thin (<200 words); low title-keyword coverage (56%)"
256446183412,MCN-MGARWRLGAC-4O,"GEAR AID Revivex Leather Water Repellent for Shoes and Boots, 4 fl oz",17.88,89,ok,265,100,1,4,yes,yes,yes,yes,no,1,
256446183413,MCN-SSTSHDWS15OZ-SML-CLR,"GEAR AID Seam Grip Silicone Sealant for Silnylon Tents and Tarps, Clear 1.5 oz",17.36,96,ok,249,100,3,4,yes,yes,yes,yes,no,1,
256446183433,SON-SLUICE-BOX-AMZN-HPNR,"SE GP-SB32 Prospector's Choice Green Lightweight Sluice Box, 30""",78.95,96,ok,285,100,3,4,yes,yes,yes,yes,no,1,
256446183453,MCN-TTAPE-SILNYLON-3X5-PARENT,"GEAR AID Tenacious Tape Silnylon Patches for Silicone Tent, Tarp Repair, 3""x5""",17.88,90,ok,360,100,2,6,yes,yes,yes,yes,no,1,
256446183460,SON-UTWBPSWAT-9PC-STD-RD-2,"Deluxe 9 Piece Wood Burning Pen Tool Hobby & Craft Kit",16.83,89,ok,261,100,1,4,yes,yes,yes,yes,no,1,
256446183485,MCN-TACMICRTERTOWEL-PARENT-HPN-2,"GEAR AID Quick Dry Microfiber Towel for Travel, Camping, Sports, XL, 35” x 62”",37.88,94,ok,304,100,3,5,yes,yes,yes,yes,no,1,
256446183505,MCN-TENTAPE-GEARPATCHES-PARENT,"GEAR AID Tenacious Tape Wildlife Patches for Jackets, Tent, Gear Repair 3"" x 20""",17.88,88,ok,353,100,1,6,yes,yes,yes,yes,no,1,
256446183524,MCN-IMFRKSDWR-3PC-10X6-BLCK-PARENT,"GEAR AID Tenacious Tape Iron-On Neoprene Wetsuit Repair Patch, 6""x 10"", Black",19.99,94,ok,284,100,3,5,yes,yes,yes,yes,no,1,
256446183545,MCN-ELSTIC-SHOCKCORD-HPNR,"GEAR AID Elastic Shock Cord for Tent Poles and Jackets, 84"", Black",15.25,94,ok,246,100,3,5,yes,yes,yes,yes,no,1,
256446186491,MCN-GASSRASS-2OZ-BUN-2PK,"GEAR AID Seam Grip FC Fast Cure Sealant for Tents, Clear, 2 fl oz, 2 pack",26.31,91,ok,282,100,2,5,yes,yes,yes,yes,no,1,
256462817220,SON-GOLDMAT-GP-SB35-MAT,"ASR Outdoor Riffled Rubber Sluice Box Matting. 27"" x 10""",39.99,93,ok,305,100,2,4,yes,yes,yes,yes,no,1,
256462817259,SON-11ISCCMTWCC-20PC-SML-SLVR,"11 Function Credit Card Sized Multi-tool - 20 Pack",26.31,91,ok,230,100,3,7,yes,yes,yes,yes,no,1,
256462817275,SON-TCFPKCB12IX15I-BUN-2PC-2PK-CLR-4PACK,"Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch (4 Pack)",12.62,95,ok,197,100,4,6,yes,yes,yes,yes,no,1,"thin (<200 words)"
256462820576,CARABINER-JUMBO-BLUE,"Jumbo Aluminum Utility Carabiner With Grip - Blue 7 Inch",11.57,97,ok,297,100,4,5,yes,yes,yes,yes,no,1,
256462854889,SON-AO155IMWSAH-155-BLCK-2,"ASR Outdoor Stainless Steel Machete 15.5 Inch Serrated Blade Paracord Handle",23.15,100,ok,361,100,5,5,yes,yes,yes,yes,no,1,
256462854948,SON-POCKETSLUICEBOX-GRN,"ASR Outdoor 12"" Pocket Sluice Box Gold Prospecting Fine Gold Recovery Equipment",21.04,93,ok,369,100,1,2,yes,yes,yes,yes,no,1,
256462854977,SON-STEELDIGGER-GRN,"ASR Outdoor 13"" Inch Steel Gold Panning Trowel Digger Pay Dirt",19.99,85,ok,220,60,1,2,yes,yes,yes,yes,no,1,
256468957823,SON-PARACORD-PARENT,"ASR Outdoor Survival Paracord Rope 100ft (10 Colors)",15.25,94,ok,253,86,4,5,yes,yes,yes,yes,no,1,
256470598809,SON-B14GRGTGP-14-BLCK,"Gold Rush Gravity Trap Gold Pan High Impact Flexible Plastic - BLACK 14 inch",15.74,95,ok,198,100,2,3,yes,yes,yes,yes,no,1,"thin (<200 words)"
256470598874,SON-CUTBRD12X15-VARZ-4PK,"Thin Clear Flexible Cutting Board Chopping Mat - 12"" x 15"" (4 Pack)",12.62,94,ok,223,100,3,5,yes,yes,yes,yes,no,1,
256470598892,SON-G10GRGTGP-10-GRN,"Green 10"" Gold Rush Gravity Trap Gold Pan - High Impact Plastic Mining Tool",10.52,89,ok,206,82,1,2,yes,yes,yes,yes,no,1,
256470598910,SON-AOPMTSFGP-SML-GRY,"Precious Metal Testing Stone for Gold Panning 2 Inch",10.52,85,tier2_tweak,239,100,0,2,yes,yes,yes,yes,no,1,"no key aspects mentioned"
256470618737,ZKT-TKRHBCCFZ-SML-BLCK,"Zak Tool ZT55-C Tactical Key Ring Holder Connector Clip for Law Enforcement",10.52,80,ok,114,100,4,8,yes,yes,yes,yes,no,1,"thin (<200 words)"
256470618745,MCN-REFLTTAPEPATCH-PARENT,"GEAR AID Tenacious Tape Reflective Patches for Jackets, Outdoor Gear, Silver",17.88,93,ok,269,100,3,6,yes,yes,yes,yes,no,1,
256476123885,MCN-GADWNCLN10OZ-10OZ-HVAR,"GEAR AID Revivex Down Cleaner and Wash for Jackets and Sleeping Bags, 10 fl oz",21.04,93,ok,278,100,2,4,yes,yes,yes,yes,no,1,
256476123930,SON-UTPEBS-3PC-123814I-GRY,"Universal Tool Professional Power Extension Socket Bits for Drills 3pc Set",10.52,63,copy_rewrite,105,44,1,6,yes,yes,yes,yes,no,1,"thin (<200 words); low title-keyword coverage (44%)"
256485432774,MCN-MTODLCS25OWCC-2PC-C-CLR,"GEAR AID Op Drops Anti-Fog and Lens Cleaner for Eyewear and Optics, 0.25 oz",16.83,95,ok,224,100,2,3,yes,yes,yes,yes,no,1,
256494150722,MET-WETSUITSHAMPOO-ODOR-BUN,"GEAR AID Wetsuit Cleaner and Conditioner for Neoprene, Concentrated, Odor Kit",30.52,93,ok,420,100,2,4,yes,yes,yes,yes,no,1,
256495157311,MCN-MTCARTRC-5FT-CLR-PARENT,"GEAR AID Tenacious Tape Repair for Tents and Vinyl, Clear Roll, 1.5""x 60""",17.36,93,ok,388,100,3,6,yes,yes,yes,yes,no,1,
256496193766,SON-20OZERPMH-STD,"Gold Rush Prospecting Ergonomic 20oz Rock Pick Mining Hammer",25.25,84,ok,172,100,2,9,yes,yes,yes,yes,no,1,"thin (<200 words)"
256500167211,SON-3IN1CUSKFS-3PC-ONE-SLVR,"Camping Utensil Set Knife Fork Spoon",10.52,89,ok,193,100,2,6,yes,yes,yes,yes,no,1,"thin (<200 words)"
256504787666,SON-URCHCTFTW6EB-8,"Unisex Razor Comb Home Hair Cut Thinning Trimming with Extra Blades",10.52,91,ok,241,100,3,7,yes,yes,yes,yes,no,1,
256508244300,SON-RKBRPRBF8828HK-12PC-SML-SLVR,"Razor Knife Blade Refill Pack Replacement Blades for 8828 Hobby Knife 10pc",10.52,91,ok,225,100,2,5,yes,yes,yes,yes,no,1,
256508244301,SON-TROWELKNEELINGPADCOMBO,"Foam Kneeling Pad and Hand Trowel Shovel Outdoor Home Garden Combo Set",14.73,68,copy_rewrite,121,60,1,6,yes,yes,yes,yes,no,1,"thin (<200 words)"
256508244302,SON-AOUFSVLG-ONE-GRN,"Universal Fit Safety Vest High Visibility Lime Green Reflective",21.99,100,ok,206,100,2,2,yes,yes,yes,yes,no,1,
256508244303,MCN-WASHINREPELLENT-GALLON,"GEAR AID Wash-in Water Repellent, Concentrated Formula for Outerwear, 1 Gallon",199.99,93,ok,297,100,2,4,yes,yes,yes,yes,no,1,
256508244305,SON-DOUBLEENDEDSTEELSPATULA,"Double Ended Stainless Steel Spatula",10.52,61,restructure,41,100,0,3,yes,yes,yes,yes,no,1,"very thin (<80 words); no key aspects mentioned"
256508244309,MCN-MOMUAQDGTNBX-2PC-35X62-NVYBL,"Microfiber Ultra Absorbent Quick Dry Gym Towel Outdoor - Navy Blue XL",37.88,80,ok,186,60,2,6,yes,yes,yes,yes,no,1,"thin (<200 words)"
256508244319,SON-TS2ISSCS-6PC,"ToolTreaux 2 Inch Metal Spring Heavy Duty Clamps Set Rubber Tipped Grip 6pc",10.52,86,ok,248,82,2,6,yes,yes,yes,yes,no,1,
256508244326,SON-AO6MMSSBBSS-6MM-CHRM,"ASR Outdoor 6mm Sling Shot Ball Bearings Steel 50 Piece Set",10.52,77,copy_rewrite,105,100,3,7,yes,yes,yes,yes,no,1,"thin (<200 words)"
256508244327,SON-WBSTAS-28PC-28PC-BRNZ,"Wood Burning Wood Working and Assorted Soldering Tips Stencil Set Crafting 28pc",26.31,92,ok,194,100,2,4,yes,yes,yes,yes,no,1,"thin (<200 words)"
256508244336,SON-82SSSS-BUN-HPN,"Two Sided Knife Sharpener Sharpening Stone 8""",17.88,92,ok,194,100,1,2,yes,yes,yes,yes,no,1,"thin (<200 words)"
256508244342,SON-TWEEZERSET-4PC,"Universal Tool Stainless Steel Tweezer Set Assorted Tips Precision Tools - 4pc",10.52,72,copy_rewrite,134,40,3,5,yes,yes,yes,yes,no,1,"thin (<200 words); low title-keyword coverage (40%)"
256508244345,UNI-ZIP-CABLE-WHITE-4MM,"Universal Utility Cable Zip Tie Cable White 4MM 100pk 12in",10.52,93,ok,199,100,2,4,yes,yes,yes,yes,no,1,"thin (<200 words)"
256508244347,SDT-HEAVYDUTYSTEADFASTBATTERIES,"Heavy Duty AA Steadfast Batteries - 12 Pack",12.62,72,restructure,49,100,2,3,yes,yes,yes,yes,no,1,"very thin (<80 words)"
256508244348,SON-DTCBAU-12PC-SML-WHT-2,"Disposable Towels Compact Compressed Biodegradable and Unscented - 12 Pack",15.78,80,ok,154,83,2,6,yes,yes,yes,yes,no,1,"thin (<200 words)"
256508244356,SON-ESSBL-LG-SLVR,"Emergency Sleeping Bag Mylar Insulated Heat Light Weight 84x36 Inch",12.62,94,ok,306,100,4,7,yes,yes,yes,yes,no,1,
256508244360,UNV-TCFPKCB-BUN-2PC-3PK-12B15-CLR-6PACK,"Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch (6 Pack)",15.25,94,ok,197,100,4,7,yes,yes,yes,yes,no,1,"thin (<200 words)"
256508244362,SON-AOPAKR-SML-SLVR,"ASR Outdoor Brass Body Nickel Plated Pull Apart Key Ring Travel Accessory",10.52,87,ok,194,83,3,7,yes,yes,yes,yes,no,1,"thin (<200 words)"
256508244367,SON-UT12IPT-LG-BL,"SE Paper Trimmer 12 Inch Cutting Board Magnetic with Grid Guide Base",16.83,75,copy_rewrite,117,89,1,4,yes,yes,yes,yes,no,1,"thin (<200 words)"
256508244370,SON-EIGHT-PC-STENCIL,"8 Pc Template Stencil Set Drawing Arts and Crafts Ovals Circles Squares",15.78,72,copy_rewrite,168,38,1,4,yes,yes,yes,yes,no,1,"thin (<200 words); low title-keyword coverage (38%)"
256508244371,SON-13IPOCSCHS-3PC-13-SLVR-6PK,"6 Pack Portable Outdoor Camping Survival Wire Hand Saw With Two 35 cm Blades",26.31,75,copy_rewrite,143,78,1,5,yes,yes,yes,yes,no,1,"thin (<200 words)"
256508244379,SON-BGMN-LG-BLCK,"BBQ Grill Mat Non-Stick Heavy Duty Outdoor Patio Eating and Cooking Tools - 2Pk",13.67,74,copy_rewrite,137,62,2,5,yes,yes,yes,yes,no,1,"thin (<200 words)"
256508244380,UNV-CCPW2XM-BUN-2PK,"Credit Card Sized Magnifier - 2x Magnification",10.52,91,ok,138,100,1,1,yes,yes,yes,yes,no,1,"thin (<200 words)"
256508244384,SON-GRCSS10HPSI-6-GRN,"Gold Rush Sifting Classifier Sieve Mini 6 Inch Prospect Pan 10 Holes per Sq Inch",13.16,90,tier2_tweak,242,100,2,3,yes,yes,yes,no,no,1,"no keyword in intro"
256508244390,SON-AO40LWRDS,"Outdoor Camping Dry Sack 40L Waterproof Bag, 9 Inch Diameter Around",26.31,87,ok,207,70,1,2,yes,yes,yes,yes,no,1,
256508244391,SON-UMLDSHS-BLCK,"Medical Lightweight Diagnostic Non Chill Single Head Stethoscope 30in Universal",10.52,75,copy_rewrite,96,80,2,3,yes,yes,yes,yes,no,1,"thin (<200 words)"
256508244394,SON-35STORK-SCISSORS-IR-TT,"ToolTreaux Straight Blade Stainless Steel Stork Embroidery Scissors - 3.5 Inch",10.52,86,ok,308,89,1,6,yes,yes,yes,yes,no,1,
256508244395,SON-GRCSS100HPSI-6-GRN,"ASR Outdoor 6"" Inch Mini Gold Panning Classifier Sift 100 Holes per Square Inch",13.16,81,tier2_tweak,221,82,0,3,yes,yes,yes,yes,no,1,"no key aspects mentioned"
256508244398,SHM-PSHKBZTB-SML-BLCK,"Zak Tool Universal Handcuff Key Pocket Pen Security Device ZT-14, Black",13.67,83,ok,122,100,2,3,yes,yes,yes,yes,no,1,"thin (<200 words)"
256508244407,SON-GRCSS50HPSI-50HPS-GRN2,"Gold Rush Sifting Classifier Sieve Mini 6 Inch Prospect Pan 50 Holes Per Sq Inch",12.11,88,tier2_tweak,242,100,1,2,yes,yes,yes,no,no,1,"no keyword in intro"
256508244410,SON-J65XCKCWHGP-XL-PURPLE,"Jumbo 6.5"" XL Carabiner Key Chain  - Purple",11.57,85,ok,116,100,6,7,yes,yes,yes,yes,no,1,"thin (<200 words)"
256508244417,SON-BLE-BBQMATS-BLK-2PC,"Beille Black BBQ Grill Accessories Reusable Non Stick Grilling Mats 13x15"" 2pk",13.67,89,ok,294,92,2,5,yes,yes,yes,yes,no,1,
256508244422,MCN-ODORELIMINATOR-GALLON-PZ,"Gear Aid Wash-In Odor Eliminator - 1 Gallon",115.78,88,ok,282,100,1,5,yes,yes,yes,yes,no,1,
256508244425,SON-UTTHDFSSP-1025-WDN,"Universal Tool Texturising Hammer Dual Face Square Stripe Patterns Wooden Handle",17.88,72,copy_rewrite,108,64,3,6,yes,yes,yes,yes,no,1,"thin (<200 words)"
256508244429,SON-HACBPCMTS-8PC,"Basic Pottery Kit Clay Molding Hobby Arts and Craft Tool Set for Beginners 8pc",14.73,81,ok,138,100,1,3,yes,yes,yes,yes,no,1,"thin (<200 words)"
256508244430,SON-AOLWSC-55E-OPQ,"Large Translucent Waterproof Camping Storage Container -  5.5 Inch",10.52,90,ok,324,100,2,6,yes,yes,yes,yes,no,1,
256508244435,SON-PFSWKC-2PC-4-ORNG,"(2 Piece) ASR Outdoor Plastic Funnel Set with Key Chains for Camping Hiking",10.52,76,copy_rewrite,125,56,5,7,yes,yes,yes,yes,no,1,"thin (<200 words); low title-keyword coverage (56%)"
256508244448,SON-MAGNIFYINGTWEEZER-1PK,"Magnifying Tweezer 4X Magnification for Gold Prospecting Mining",10.52,82,tier2_tweak,183,100,0,1,yes,yes,yes,yes,no,1,"thin (<200 words); no key aspects mentioned"
256508244454,SON-PONCHO-GRN,"ASR Outdoor Emergency Poncho Green Polyethylene Rain Gear Camping One Size",10.52,96,ok,239,91,5,6,yes,yes,yes,yes,no,1,
256508244456,SON-425SHTTNSB-425,"Shear Scissors Blades Sharp Heat Treated Thread Nipper 4.25 inches",10.52,76,copy_rewrite,112,89,2,5,yes,yes,yes,yes,no,1,"thin (<200 words)"
256508244457,SON-BFTOUMT-MED-BLCK,"ASR Outdoor Extendable Marshmallow Toaster Telescoping BBQ Fork Camping Utensil",10.52,75,copy_rewrite,119,80,2,5,yes,yes,yes,yes,no,1,"thin (<200 words)"
256508244458,SON-AOSPRB100F-100F-BLCK,"Survival Multi-Purpose Paracord Rope Black - 100 ft",18.94,91,ok,215,100,2,5,yes,yes,yes,yes,no,1,
256508244466,SON-OTRSCMP-STD-YLLW,"Outdoor Thermal Mat Heat Reflective Sleeping Pad Insulated Winter Chill",19.95,89,ok,215,100,1,4,yes,yes,yes,yes,no,1,
256508244468,SON-SGSURSB-10PC-11-MTL,"10pc Sterile Surgical Grade Replacement Scalpel Blades Universal Fit - Size 11",9.46,67,copy_rewrite,104,40,2,4,yes,yes,yes,yes,no,1,"thin (<200 words); low title-keyword coverage (40%)"
256508244478,SON-DAMAGEDSCREWEXTRACTOR-4PC,"Universal Tool Damaged Screw Extractor Set - 4 Pieces Assorted Sizes",12.62,85,ok,170,88,2,5,yes,yes,yes,yes,no,1,"thin (<200 words)"
256508244481,SON-AOSPRORT100FT-100FT-RFLCTVORNG,"Survival Multi-Purpose Paracord Rope Reflective Tracer Orange - 100ft",15.25,93,ok,239,100,2,4,yes,yes,yes,yes,no,1,
256508244500,SON-6MMWBHWBACA-BL,"Universal Water Bottle Holder With Blue Aluminum Carabiner Clip Attachment",10.52,75,copy_rewrite,134,78,1,4,yes,yes,yes,yes,no,1,"thin (<200 words)"
256508244506,SON-PJEGFTSD-7PC-SML-SLVR,"Precision Jeweler Eye Glasses Flat Tip Screw Driver - 7pc",11.53,89,ok,213,100,1,4,yes,yes,yes,yes,no,1,
256508244508,SON-AOTFSSMFOU23I-23-BLCK,"Tri Fold Steel Shovel Multi Functional Outdoor Use 23 Inch",26.31,95,ok,206,100,4,6,yes,yes,yes,yes,no,1,
256508244509,SON-DBSRT-12PC-SML-SLVR-IR-TT,"ToolTreaux Diamond Coated Cutting Burrs Set Assorted Rotary Tools 12pc 150 Grit",11.57,85,ok,291,60,3,6,yes,yes,yes,yes,no,1,
256508244543,SON-AOUFDSVHVLG-ONE-GRN,"Safety Disposable Vest High Visibility One Size Fits Most Lime Green",10.52,100,ok,198,100,2,2,yes,yes,yes,yes,no,1,"thin (<200 words)"
256508250506,SON-AOSPROG100F-100F-ODGRN,"Survival Multi-Purpose Paracord Rope OD Green- 100 ft",13.67,91,ok,220,100,2,5,yes,yes,yes,yes,no,1,
256508701414,SON-MINERMOSS-12X36GRY-HPNR,"SE GP-MT415-1GR 12” x 36” Grey Miner’s Moss (Sluice Box Matting)",23.15,100,ok,261,100,2,2,yes,yes,yes,yes,no,1,
256508701447,ASR-BFTOU-BUN-3PK-STD-SLVR,"ASR Outdoor Telescopic BBQ Fork 2 Prong Outdoor Cooking Utensil - 3 Pack",14.73,79,ok,151,75,2,5,yes,yes,yes,yes,no,1,"thin (<200 words)"
256508701474,ASR-SO4BGMN-BUN-2PC-2PK-LG-BLCK,"Set of 4 Non-Stick BBQ Grill Mats Reusable Easy to Clean",16.83,73,copy_rewrite,116,88,1,5,yes,yes,yes,yes,no,1,"thin (<200 words)"
256508701517,CHAINSAW-SHARPENING-BURR-3-16,"3/16"" File Chain Saw Blade Diamond Sharpening Burr Shank 120 Grit",10.52,77,copy_rewrite,104,100,3,7,yes,yes,yes,yes,no,1,"thin (<200 words)"
256509144716,KOL-FRUITVEGGIEPEELER-PARENT,"Universal Handy Helpers Fruit and Vegetable Peeler Dishwasher Safe (2 Colors)",10.52,86,ok,178,89,2,5,yes,yes,yes,yes,no,1,"thin (<200 words)"
256509144739,SON-7SNFBT-STD-SLVR,"Sapphire Nail File Manicure Pedicure Tool Beauty and Personal Care",10.52,91,ok,210,100,2,5,yes,yes,yes,yes,no,1,
256509144757,MCN-GATTMCFSTP-2PC-3X5-CLR-PARENT,"GEAR AID Tenacious Tape Patches Vinyl, Fabric Repair, Clear, 3"" x 5"" Patches",16.83,91,ok,307,100,3,7,yes,yes,yes,yes,no,1,
256509144778,MCN-ODORELIMINATOR-GALLON,"GEAR AID Revivex Odor Eliminator for Tents, Footwear and Sports Gear, 1 Gallon",115.78,91,ok,337,100,2,5,yes,yes,yes,yes,no,1,
256510041675,SON-7IN1SURVIVALWHISTLE-ODGRN,"7 in 1 Survival Whistle Multi-Case with LED Flashlight Compass Mirror - Green",11.57,93,ok,291,100,2,4,yes,yes,yes,yes,no,1,
256510041680,MCN-GARNASFWAWK-KIT-PARENT,"GEAR AID Revivex Suede, Nubuck and Fabric Boot Care Kit with Protector Spray",49.46,88,ok,375,100,1,5,yes,yes,yes,yes,no,1,
256510041695,SON-ACIDBRUSHSET-12PC1,"SE AB12 Acid Brush Set, 1/2""",41.04,91,ok,234,100,2,5,yes,yes,yes,yes,no,1,
256510041696,NPT-ASRO-9IN1SURVIVALKNIFE-BLK,"ASR Outdoor 9 in 1 Multitool Folding Pocket Knife with G10 Handle, Black",31.57,93,ok,340,100,3,6,yes,yes,yes,yes,no,1,
256510041697,MCN-GASSRASS-2OZ,"GEAR AID Seam Grip FC Fast Cure Sealant for Tents, Clear, 2 fl oz",16.83,91,ok,281,100,2,5,yes,yes,yes,yes,no,1,
